Time,Open,High,Low,Close,Volume
2017.05.19,0.7416,0.74686,0.74056,0.74561,65658
2017.05.22,0.74508,0.74879,0.74343,0.74736,60526
2017.05.23,0.74737,0.75164,0.74654,0.74742,66639
2017.05.24,0.74745,0.75068,0.74418,0.75006,67221
2017.05.25,0.75006,0.75151,0.745,0.74518,65178
2017.05.26,0.74519,0.74603,0.74212,0.74438,63662
2017.05.29,0.74371,0.74496,0.74261,0.74366,72310
2017.05.30,0.74363,0.74686,0.74154,0.74636,68870
2017.05.31,0.74636,0.74749,0.74239,0.74289,63053
2017.06.01,0.74276,0.74537,0.73715,0.73717,63712
2017.06.02,0.73716,0.74456,0.7371,0.74392,58091
2017.06.05,0.74228,0.74976,0.74215,0.7484,55840
2017.06.06,0.74839,0.75214,0.74565,0.75048,67083
2017.06.07,0.75048,0.75659,0.7499,0.75471,61116
2017.06.08,0.7546,0.75536,0.75242,0.75454,57144
2017.06.09,0.7545,0.75452,0.75187,0.75273,61805
2017.06.12,0.75295,0.75463,0.75209,0.75395,49657
2017.06.13,0.75397,0.7564,0.75236,0.75362,53321
2017.06.14,0.75361,0.76334,0.75317,0.75874,64473
2017.06.15,0.75853,0.76309,0.75675,0.75773,68092
2017.06.16,0.75771,0.76292,0.75752,0.76168,62771
2017.06.19,0.76162,0.76284,0.75843,0.75945,55281
2017.06.20,0.75946,0.76229,0.75699,0.75782,59397
2017.06.21,0.75784,0.75848,0.75423,0.75488,59793
2017.06.22,0.75485,0.75703,0.75347,0.75394,58431
2017.06.23,0.75394,0.75802,0.75373,0.75648,50705
2017.06.26,0.75593,0.75985,0.75593,0.75836,55211
2017.06.27,0.75834,0.76237,0.75763,0.75809,62056
2017.06.28,0.75811,0.76442,0.75763,0.76374,62754
2017.06.29,0.76372,0.76855,0.76342,0.76817,59544
2017.06.30,0.76818,0.77115,0.76674,0.76854,67145
2017.07.03,0.76814,0.76946,0.76438,0.76583,60143
2017.07.04,0.76583,0.76818,0.75904,0.76014,80398
2017.07.05,0.76014,0.76313,0.75721,0.76014,56084
2017.07.06,0.76014,0.7614,0.75763,0.75827,52626
2017.07.07,0.75826,0.76215,0.75715,0.76012,59778
2017.07.10,0.7599,0.76139,0.75858,0.76046,47906
2017.07.11,0.76051,0.76418,0.76022,0.76345,55816
2017.07.12,0.76344,0.76826,0.76332,0.76754,55920
2017.07.13,0.76753,0.77391,0.7673,0.77283,53107
2017.07.14,0.77282,0.78331,0.77243,0.78274,60740
2017.07.17,0.78249,0.78378,0.77914,0.77951,65696
2017.07.18,0.77952,0.79422,0.77855,0.7915,77761
2017.07.19,0.79149,0.79583,0.79084,0.795,68453
2017.07.20,0.79499,0.79881,0.78967,0.7957,64578
2017.07.21,0.7957,0.79587,0.78743,0.79117,68686
2017.07.24,0.79032,0.79666,0.79025,0.79227,66686
2017.07.25,0.79228,0.79695,0.79019,0.79352,63730
2017.07.26,0.79355,0.8013,0.78773,0.80036,76914
2017.07.27,0.80036,0.80648,0.79556,0.79651,80123
2017.07.28,0.79649,0.80066,0.79362,0.79856,77758
2017.07.31,0.79739,0.80028,0.79553,0.80005,68379
2017.08.01,0.80007,0.8042,0.796,0.79674,75950
2017.08.02,0.79672,0.79922,0.79407,0.7963,69226
2017.08.03,0.79636,0.7968,0.79134,0.79464,69682
2017.08.04,0.79465,0.79789,0.78907,0.79242,69813
2017.08.07,0.79182,0.79478,0.78983,0.79103,65024
2017.08.08,0.79103,0.79421,0.78892,0.79112,63400
2017.08.09,0.79108,0.79139,0.78544,0.78858,73324
2017.08.10,0.78858,0.79099,0.78658,0.78733,69352
2017.08.11,0.78737,0.79086,0.78382,0.78929,69267
2017.08.14,0.78915,0.79182,0.7844,0.78498,63770
2017.08.15,0.78499,0.78758,0.78072,0.78191,59110
2017.08.16,0.78188,0.79331,0.78158,0.79235,64464
2017.08.17,0.79235,0.7962,0.78795,0.78843,67743
2017.08.18,0.78842,0.79394,0.78688,0.79272,63160
2017.08.21,0.79269,0.79499,0.791,0.79381,50121
2017.08.22,0.79374,0.79501,0.7897,0.79089,56313
2017.08.23,0.79091,0.79167,0.78815,0.79017,64320
2017.08.24,0.79017,0.79152,0.78659,0.7898,63137
2017.08.25,0.78977,0.7953,0.78845,0.79309,64237
2017.08.28,0.79228,0.79724,0.79208,0.79614,61354
2017.08.29,0.79614,0.79822,0.79078,0.79462,72268
2017.08.30,0.79462,0.79949,0.78894,0.7903,72917
2017.08.31,0.79028,0.79491,0.78719,0.79456,78610
2017.09.01,0.79456,0.79924,0.79209,0.79671,66085
2017.09.04,0.79458,0.7972,0.79403,0.7942,80300
2017.09.05,0.79406,0.80274,0.79401,0.79951,87133
2017.09.06,0.7995,0.80198,0.79627,0.79978,75977
2017.09.07,0.79977,0.80478,0.79737,0.80453,68563
2017.09.08,0.80454,0.81163,0.8042,0.80516,72463
2017.09.11,0.80533,0.80575,0.8018,0.80265,69741
2017.09.12,0.80261,0.80483,0.79976,0.80148,72490
2017.09.13,0.80155,0.80434,0.79722,0.79838,70408
2017.09.14,0.79838,0.80153,0.79605,0.80017,71002
2017.09.15,0.80017,0.80291,0.79858,0.79993,67132
2017.09.18,0.79958,0.80345,0.79391,0.79582,67454
2017.09.19,0.79575,0.80192,0.79547,0.80079,72151
2017.09.20,0.80078,0.80868,0.79882,0.80304,72420
2017.09.21,0.80304,0.80354,0.79162,0.79305,77466
2017.09.22,0.79265,0.79856,0.79073,0.79598,68171
2017.09.25,0.79496,0.79729,0.79255,0.79351,48064
2017.09.26,0.79351,0.7948,0.78612,0.78839,72242
2017.09.27,0.7884,0.78877,0.78355,0.78469,73347
2017.09.28,0.7847,0.78594,0.77989,0.78551,71708
2017.09.29,0.78551,0.78562,0.7816,0.78336,60410
2017.10.02,0.78284,0.78467,0.77946,0.78247,62710
2017.10.03,0.78247,0.78378,0.77911,0.78333,61366
2017.10.04,0.78333,0.78743,0.78291,0.78614,67817
2017.10.05,0.78624,0.78645,0.77859,0.77935,65613
2017.10.06,0.77935,0.77975,0.77323,0.77749,67909
2017.10.09,0.77689,0.77815,0.77468,0.77517,51762
2017.10.10,0.77517,0.77961,0.77486,0.77765,66335
2017.10.11,0.77765,0.78082,0.77701,0.77866,69298
2017.10.12,0.77865,0.7835,0.77818,0.78183,70696
2017.10.13,0.78183,0.78963,0.7814,0.78884,67024
2017.10.16,0.78846,0.78888,0.78423,0.78491,63937
2017.10.17,0.78492,0.786,0.78174,0.78439,69416
2017.10.18,0.78435,0.78572,0.78182,0.78449,61440
2017.10.19,0.78449,0.78833,0.78401,0.78768,70053
2017.10.20,0.78766,0.78814,0.78077,0.7813,65299
2017.10.23,0.78184,0.78339,0.77954,0.78051,63705
2017.10.24,0.7805,0.7824,0.77697,0.77747,69934
2017.10.25,0.77749,0.77832,0.76893,0.77021,69604
2017.10.26,0.77022,0.77181,0.76545,0.76577,71695
2017.10.27,0.76577,0.76774,0.76245,0.76739,74430
2017.10.30,0.76731,0.76902,0.76548,0.76865,65183
2017.10.31,0.76852,0.76981,0.7639,0.76548,69745
2017.11.01,0.76548,0.7692,0.76475,0.76753,74983
2017.11.02,0.76754,0.77289,0.7672,0.7713,74175
2017.11.03,0.7713,0.77149,0.76383,0.7648,59761
2017.11.06,0.76471,0.76911,0.76376,0.76902,58320
2017.11.07,0.76902,0.76998,0.76265,0.7643,65431
2017.11.08,0.7643,0.7684,0.76351,0.76762,64763
2017.11.09,0.76752,0.76929,0.76486,0.76782,64066
2017.11.10,0.76782,0.76942,0.76531,0.76573,63577
2017.11.13,0.76492,0.76648,0.76158,0.76209,54930
2017.11.14,0.76226,0.76491,0.76079,0.7629,62024
2017.11.15,0.76283,0.76316,0.75725,0.75875,66010
2017.11.16,0.75873,0.76085,0.75686,0.75861,59244
2017.11.17,0.7586,0.76072,0.75352,0.75632,64582
2017.11.20,0.75628,0.75729,0.75431,0.75489,59675
2017.11.21,0.75483,0.75901,0.75312,0.75761,71439
2017.11.22,0.75757,0.76226,0.75544,0.76149,66338
2017.11.23,0.7615,0.76377,0.76028,0.76245,66734
2017.11.24,0.76242,0.76307,0.76058,0.76133,67610
2017.11.27,0.76143,0.76439,0.75923,0.76012,61750
2017.11.28,0.75993,0.76193,0.75872,0.75936,65285
2017.11.29,0.75937,0.76068,0.75513,0.75685,46624
2017.11.30,0.75685,0.75937,0.75556,0.75637,43916
2017.12.01,0.75624,0.76316,0.75501,0.76084,65552
2017.12.04,0.75927,0.76133,0.75785,0.75968,63382
2017.12.05,0.75965,0.76529,0.75945,0.76062,63362
2017.12.06,0.76062,0.76339,0.75577,0.75622,57669
2017.12.07,0.75616,0.75687,0.75043,0.75108,55279
2017.12.08,0.75108,0.7532,0.75006,0.75082,44347
2017.12.11,0.75033,0.75445,0.75017,0.75246,48314
2017.12.12,0.75246,0.75793,0.75185,0.7557,50600
2017.12.13,0.75555,0.76388,0.75515,0.76352,53154
2017.12.14,0.76353,0.76778,0.76263,0.76641,60742
2017.12.15,0.76644,0.76927,0.76353,0.76386,51088
2017.12.18,0.76417,0.76769,0.76399,0.7663,56591
2017.12.19,0.7663,0.76831,0.76452,0.76612,53002
2017.12.20,0.76609,0.76788,0.76504,0.76647,51487
2017.12.21,0.7665,0.77065,0.76528,0.76994,50767
2017.12.22,0.76993,0.77199,0.76986,0.77102,49854
2017.12.26,0.77187,0.77292,0.77118,0.77262,17944
2017.12.27,0.77261,0.77782,0.7723,0.77665,44307
2017.12.28,0.77665,0.78088,0.77629,0.77935,42362
2017.12.29,0.77935,0.78242,0.77875,0.78019,50281
2018.01.02,0.78077,0.78438,0.78077,0.78279,36966
2018.01.03,0.78266,0.78441,0.78045,0.78327,58062
2018.01.04,0.78328,0.78657,0.78137,0.78613,58398
2018.01.05,0.78612,0.7874,0.78339,0.78615,52513
2018.01.08,0.78612,0.78718,0.78262,0.78391,48538
2018.01.09,0.78389,0.7864,0.78067,0.78217,61462
2018.01.10,0.78219,0.78643,0.78075,0.78406,74101
2018.01.11,0.78404,0.7894,0.78364,0.78902,67995
2018.01.12,0.78902,0.79238,0.78511,0.79133,65496
2018.01.15,0.79012,0.79779,0.79005,0.79623,75900
2018.01.16,0.79616,0.79741,0.79363,0.79587,67139
2018.01.17,0.79582,0.80222,0.79396,0.79687,84224
2018.01.18,0.79669,0.80062,0.7941,0.79967,78716
2018.01.19,0.79966,0.80378,0.79921,0.79947,72719
2018.01.22,0.7999,0.80262,0.79781,0.8015,60306
2018.01.23,0.8015,0.80289,0.7959,0.79984,75094
2018.01.24,0.79972,0.80821,0.79925,0.80703,75276
2018.01.25,0.80581,0.8118,0.8011,0.80236,83503
2018.01.26,0.80237,0.8135,0.80035,0.81054,80898
2018.01.29,0.81007,0.81173,0.8074,0.80928,85845
2018.01.30,0.8092,0.81127,0.80417,0.80805,85064
2018.01.31,0.80804,0.8116,0.80383,0.80535,88296
2018.02.01,0.80538,0.80664,0.79866,0.8042,83944
2018.02.02,0.80419,0.8043,0.79172,0.79176,88146
2018.02.05,0.79117,0.7953,0.78774,0.78776,99960
2018.02.06,0.78777,0.78942,0.78346,0.78928,106100
2018.02.07,0.78928,0.79089,0.78161,0.78201,83451
2018.02.08,0.78202,0.78426,0.7775,0.77797,85977
2018.02.09,0.77799,0.78288,0.77614,0.78138,84940
2018.02.12,0.78137,0.78625,0.78089,0.78614,78055
2018.02.13,0.78606,0.78757,0.78269,0.78579,75787
2018.02.14,0.78572,0.79334,0.77723,0.79234,86751
2018.02.15,0.79233,0.79654,0.78913,0.79442,71387
2018.02.16,0.79442,0.79877,0.78918,0.79074,84777
2018.02.19,0.79055,0.79345,0.78973,0.79112,74117
2018.02.20,0.79101,0.79328,0.78731,0.78813,89247
2018.02.21,0.78813,0.79009,0.78042,0.78144,84347
2018.02.22,0.78144,0.78591,0.77895,0.78442,80313
2018.02.23,0.78443,0.78467,0.78048,0.78377,76715
2018.02.26,0.78403,0.78925,0.78249,0.78525,74393
2018.02.27,0.78526,0.78677,0.77825,0.77876,78162
2018.02.28,0.77874,0.78183,0.77594,0.77602,79212
2018.03.01,0.77603,0.77687,0.77142,0.77527,85157
2018.03.02,0.77526,0.77728,0.77375,0.77616,86366
2018.03.05,0.77624,0.77691,0.77278,0.77637,83927
2018.03.06,0.77638,0.78413,0.77557,0.78271,86024
2018.03.07,0.78271,0.78292,0.77712,0.78224,91396
2018.03.08,0.78228,0.7838,0.77721,0.77856,70975
2018.03.09,0.77856,0.78527,0.77757,0.78442,71638
2018.03.12,0.78489,0.78791,0.78485,0.78729,64761
2018.03.13,0.7873,0.78934,0.78452,0.78543,70859
2018.03.14,0.78542,0.79156,0.78506,0.78744,73809
2018.03.15,0.78742,0.78847,0.77934,0.77986,69001
2018.03.16,0.7798,0.78033,0.77089,0.77111,67136
2018.03.19,0.77135,0.77252,0.7686,0.77135,75435
2018.03.20,0.77141,0.77205,0.76777,0.76821,70951
2018.03.21,0.7682,0.77773,0.76716,0.77623,67658
2018.03.22,0.77623,0.77844,0.76863,0.76991,77021
2018.03.23,0.76992,0.77415,0.76864,0.7698,76328
2018.03.26,0.7702,0.77495,0.76945,0.77445,73307
2018.03.27,0.77444,0.77568,0.76744,0.76769,73664
2018.03.28,0.76769,0.77016,0.76527,0.76616,79717
2018.03.29,0.76615,0.76889,0.76421,0.76759,70067
2018.03.30,0.76778,0.77056,0.76709,0.76755,151324
2018.04.02,0.76852,0.76943,0.7649,0.76592,56625
2018.04.03,0.76596,0.77062,0.76512,0.76823,76222
2018.04.04,0.76826,0.77173,0.7662,0.77146,54336
2018.04.05,0.77139,0.77256,0.76736,0.76807,42081
2018.04.06,0.76808,0.7698,0.76569,0.76758,36599
2018.04.09,0.76783,0.77103,0.76513,0.76932,72090
2018.04.10,0.76936,0.77672,0.76929,0.77662,57891
2018.04.11,0.77663,0.77722,0.77389,0.7752,50120
2018.04.12,0.7751,0.77708,0.77375,0.77532,60398
2018.04.13,0.77528,0.78091,0.77503,0.77599,61144
2018.04.16,0.77681,0.77827,0.77514,0.77768,57282
2018.04.17,0.77776,0.77905,0.77594,0.77627,57792
2018.04.18,0.77627,0.77969,0.77436,0.77825,53248
2018.04.19,0.77824,0.78121,0.77183,0.77274,66874
2018.04.20,0.77274,0.77307,0.76554,0.7668,71269
2018.04.23,0.76701,0.7682,0.75987,0.7603,67633
2018.04.24,0.76032,0.76201,0.75772,0.76026,70261
2018.04.25,0.76026,0.76054,0.75513,0.75632,76922
2018.04.26,0.75631,0.75882,0.75462,0.75526,76190
2018.04.27,0.75526,0.7583,0.75314,0.75809,80440
2018.04.30,0.7575,0.75813,0.75246,0.75269,76455
2018.05.01,0.75276,0.75455,0.7475,0.74881,71405
2018.05.02,0.7488,0.75318,0.74746,0.74886,73621
2018.05.03,0.74887,0.75421,0.74846,0.75302,85028
2018.05.04,0.75302,0.75598,0.74914,0.75306,77657
2018.05.07,0.75402,0.75424,0.74925,0.75126,79254
2018.05.08,0.75119,0.75272,0.7433,0.74516,98171
2018.05.09,0.74517,0.74719,0.74116,0.74556,93155
2018.05.10,0.74548,0.75391,0.74489,0.75293,90085
2018.05.11,0.75281,0.75659,0.7523,0.75385,75276
2018.05.14,0.75417,0.75643,0.75215,0.75215,77790
2018.05.15,0.75216,0.75368,0.7449,0.74686,90290
2018.05.16,0.74688,0.75222,0.74465,0.75146,88942
2018.05.17,0.75142,0.75468,0.7497,0.75096,87255
2018.05.18,0.75093,0.75273,0.74876,0.75074,78342
2018.05.21,0.75192,0.75856,0.7502,0.75789,79196
2018.05.22,0.75775,0.76045,0.75651,0.75739,84194
2018.05.23,0.75735,0.75817,0.75217,0.75571,97989
2018.05.24,0.75567,0.75818,0.75413,0.75738,96991
2018.05.25,0.75732,0.75892,0.75418,0.75457,87869
2018.05.28,0.75583,0.75801,0.75386,0.75427,89993
2018.05.29,0.7542,0.75519,0.74972,0.75043,93493
2018.05.30,0.75041,0.7583,0.74753,0.75708,91870
2018.05.31,0.75708,0.75923,0.75518,0.75664,94643
2018.06.01,0.75664,0.75726,0.75227,0.75656,86257
2018.06.04,0.75594,0.76656,0.75587,0.76432,89719
2018.06.05,0.76404,0.7655,0.75939,0.76147,61313
2018.06.06,0.76147,0.76757,0.76106,0.76662,62284
2018.06.07,0.76663,0.76721,0.76137,0.762,59596
2018.06.08,0.76183,0.76265,0.75609,0.75981,32492
2018.06.11,0.75896,0.76207,0.75879,0.76075,33542
2018.06.12,0.76074,0.76228,0.75654,0.75695,27232
2018.06.13,0.75693,0.76081,0.75396,0.75726,51021
2018.06.14,0.75725,0.75819,0.74762,0.74762,39711
2018.06.15,0.74727,0.74766,0.74427,0.74428,34597
2018.06.18,0.744,0.74512,0.74125,0.74229,48926
2018.06.19,0.74229,0.74254,0.73471,0.73802,50498
2018.06.20,0.73792,0.74078,0.73661,0.73663,68451
2018.06.21,0.73728,0.7393,0.73448,0.7374,75451
2018.06.22,0.73724,0.74428,0.73716,0.74384,59504
2018.06.25,0.74376,0.74416,0.73958,0.74114,47042
2018.06.26,0.741,0.74223,0.7379,0.73902,37317
2018.06.27,0.73904,0.74061,0.73277,0.73374,64185
2018.06.28,0.73373,0.73613,0.7329,0.73527,68341
2018.06.29,0.73528,0.74073,0.73348,0.74033,43404
2018.07.02,0.74035,0.7405,0.73097,0.7336,71621
2018.07.03,0.73361,0.74034,0.73136,0.73839,72249
2018.07.04,0.73839,0.74237,0.73737,0.73799,66022
2018.07.05,0.738,0.74074,0.73605,0.73857,74426
2018.07.06,0.73858,0.74433,0.73753,0.74283,68479
2018.07.09,0.74316,0.7483,0.74273,0.74644,60061
2018.07.10,0.74637,0.7483,0.74294,0.74576,61161
2018.07.11,0.74578,0.74582,0.7363,0.73651,86753
2018.07.12,0.73649,0.74188,0.73593,0.74061,60995
2018.07.13,0.74053,0.74234,0.73674,0.74204,60872
2018.07.16,0.7418,0.74415,0.74083,0.74154,57923
2018.07.17,0.74155,0.74375,0.73748,0.73866,61215
2018.07.18,0.73865,0.74067,0.73428,0.73962,45347
2018.07.19,0.73962,0.74346,0.73265,0.73535,56463
2018.07.20,0.73536,0.74303,0.73221,0.74164,59848
2018.07.23,0.74165,0.74368,0.73708,0.73793,62354
2018.07.24,0.73787,0.74333,0.73588,0.74169,61225
2018.07.25,0.74166,0.74634,0.73912,0.74519,67652
2018.07.26,0.74515,0.74624,0.73712,0.73769,57546
2018.07.27,0.7375,0.74119,0.73719,0.73996,45776
2018.07.30,0.73985,0.74118,0.73849,0.74046,45877
2018.07.31,0.74043,0.74399,0.74014,0.7427,49880
2018.08.01,0.74244,0.7428,0.73899,0.73985,45176
2018.08.02,0.74026,0.74106,0.73565,0.73598,45415
2018.08.03,0.73601,0.74104,0.73525,0.73943,48899
2018.08.06,0.73966,0.74045,0.73734,0.73853,46734
2018.08.07,0.73854,0.74383,0.73802,0.74197,49533
2018.08.08,0.742,0.74386,0.73824,0.74312,49026
2018.08.09,0.74279,0.74524,0.73718,0.73722,48710
2018.08.10,0.73724,0.73791,0.72859,0.72933,42748
2018.08.13,0.72724,0.7299,0.72557,0.72677,47605
2018.08.14,0.72676,0.72825,0.72233,0.72374,53632
2018.08.15,0.72374,0.72447,0.72017,0.72384,55075
2018.08.16,0.72382,0.72811,0.72133,0.72601,48170
2018.08.17,0.72582,0.73184,0.72518,0.7309,52818
2018.08.20,0.73146,0.73429,0.72949,0.73365,59303
2018.08.21,0.73363,0.73807,0.73322,0.73639,66498
2018.08.22,0.73639,0.73695,0.7333,0.73488,67094
2018.08.23,0.7344,0.7354,0.72397,0.72468,64673
2018.08.24,0.72461,0.73436,0.7237,0.73249,63364
2018.08.27,0.73252,0.73557,0.73066,0.73473,52890
2018.08.28,0.73461,0.73615,0.73205,0.73351,57574
2018.08.29,0.73347,0.7348,0.72742,0.73093,66310
2018.08.30,0.73085,0.73136,0.72485,0.726,58225
2018.08.31,0.72594,0.72668,0.71749,0.71839,50006
2018.09.03,0.719,0.72226,0.71646,0.72123,52742
2018.09.04,0.7211,0.72348,0.71603,0.71736,56151
2018.09.05,0.71733,0.72174,0.71437,0.71896,53247
2018.09.06,0.7189,0.72102,0.71653,0.71947,56131
2018.09.07,0.71966,0.72006,0.70978,0.71051,58207
2018.09.10,0.7101,0.71285,0.70978,0.71113,43802
2018.09.11,0.71111,0.71278,0.70843,0.71188,47516
2018.09.12,0.71189,0.71791,0.70926,0.71698,39718
2018.09.13,0.71656,0.72263,0.71632,0.71897,42607
2018.09.14,0.71896,0.72119,0.71529,0.71586,42553
2018.09.17,0.71496,0.71955,0.7141,0.71755,43750
2018.09.18,0.71755,0.72227,0.71433,0.72087,43938
2018.09.19,0.72088,0.72742,0.72018,0.72609,45441
2018.09.20,0.72608,0.72922,0.72531,0.72908,38096
2018.09.21,0.72907,0.73029,0.72619,0.72881,38721
2018.09.24,0.72594,0.72807,0.72496,0.72497,43382
2018.09.25,0.725,0.7262,0.72354,0.72489,45020
2018.09.26,0.72486,0.72967,0.72416,0.72603,44206
2018.09.27,0.72558,0.72676,0.72055,0.72163,41783
2018.09.28,0.72162,0.72405,0.72013,0.72193,40280
2018.10.01,0.72239,0.72311,0.7206,0.72207,42274
2018.10.02,0.72206,0.72372,0.71627,0.71895,44827
2018.10.03,0.71894,0.72019,0.71019,0.71031,42703
2018.10.04,0.71036,0.71108,0.7065,0.70732,41773
2018.10.05,0.70733,0.70834,0.70416,0.70457,45675
2018.10.08,0.70515,0.70806,0.70403,0.70751,54891
2018.10.09,0.70755,0.71047,0.70534,0.71013,49652
2018.10.10,0.71014,0.71297,0.70668,0.70695,41392
2018.10.11,0.7069,0.71246,0.70421,0.71152,38355
2018.10.12,0.71152,0.71349,0.71017,0.71125,38651
2018.10.15,0.71101,0.7148,0.7098,0.71296,45666
2018.10.16,0.71297,0.71503,0.71108,0.71391,42457
2018.10.17,0.71403,0.71573,0.7106,0.71143,34602
2018.10.18,0.71144,0.71501,0.70962,0.70975,44479
2018.10.19,0.70976,0.71449,0.7088,0.71156,69064
2018.10.22,0.71129,0.71242,0.70753,0.70796,73849
2018.10.23,0.70795,0.70891,0.70546,0.70836,75696
2018.10.24,0.70835,0.71054,0.70579,0.7058,74003
2018.10.25,0.70577,0.70966,0.70551,0.70789,65292
2018.10.26,0.70793,0.71036,0.70201,0.7091,77253
2018.10.29,0.70908,0.71079,0.70499,0.70597,80342
2018.10.30,0.70598,0.71212,0.70558,0.71024,71796
2018.10.31,0.71024,0.71059,0.7067,0.70771,63865
2018.11.01,0.70771,0.72115,0.70699,0.71994,47387
2018.11.02,0.71994,0.72543,0.71835,0.71934,43873
2018.11.05,0.71898,0.7217,0.71816,0.72086,72943
2018.11.06,0.72086,0.72454,0.72043,0.72433,75106
2018.11.07,0.72439,0.7299,0.72122,0.72732,92135
2018.11.08,0.72732,0.73015,0.72463,0.72555,88340
2018.11.09,0.72555,0.72694,0.72183,0.72221,89665
2018.11.12,0.72186,0.72367,0.71866,0.71974,72031
